station,time,dis,max_dt_3days,district,flood,thres_discharge,predicted
G5171,2002-02-21,7.0451884,7.852865695953369,turkana,0.0,0.0,1
G5171,2002-02-22,6.904239,7.737190246582031,turkana,0.0,0.0,1
G5171,2002-02-23,6.6497235,7.331447601318359,turkana,0.0,0.0,1
G5171,2002-02-24,6.7003827,7.20644474029541,turkana,0.0,0.0,1
G5171,2002-02-25,6.7086115,7.3074541091918945,turkana,0.0,0.0,1
G5171,2002-02-26,6.9685063,7.5363569259643555,turkana,0.0,0.0,1
G5171,2002-02-27,7.2064447,7.833165645599365,turkana,0.0,0.0,1
G5171,2002-02-28,7.307454,8.091102600097656,turkana,0.0,0.0,1
G5171,2002-03-01,7.536357,8.302050590515137,turkana,0.0,0.0,1
G5171,2002-03-02,7.8331656,8.42824935913086,turkana,0.0,0.0,1
G5171,2002-03-03,8.091103,8.42824935913086,turkana,0.0,0.0,1
G5171,2002-03-04,8.302051,8.972132682800293,turkana,0.0,0.0,1
G5171,2002-03-05,8.428249,162.19664001464844,turkana,0.0,0.0,1
G5171,2002-03-06,8.357475,423.4166564941406,turkana,0.0,0.0,1
G5171,2002-03-07,8.972133,423.4166564941406,turkana,0.0,0.0,1
G5171,2002-03-08,162.19664,423.4166564941406,turkana,0.0,0.0,1
G5171,2002-03-09,423.41666,423.4166564941406,turkana,0.0,0.0,1
G5171,2002-03-10,344.5384,423.4166564941406,turkana,0.0,0.0,1
G5171,2002-03-11,239.58673,423.4166564941406,turkana,0.0,0.0,1
G5171,2002-03-12,170.5854,423.4166564941406,turkana,0.0,0.0,1
G5171,2002-03-13,148.71999,344.53839111328125,turkana,0.0,0.0,1
G5171,2002-03-14,207.10304,240.60704040527344,turkana,0.0,0.0,1
G5171,2002-03-15,240.60704,240.60704040527344,turkana,0.0,0.0,1
G5171,2002-03-16,202.15617,240.60704040527344,turkana,0.0,0.0,1
G5171,2002-03-17,153.16731,240.60704040527344,turkana,0.0,0.0,1
G5171,2002-03-18,114.73104,240.60704040527344,turkana,0.0,0.0,1
G5171,2002-03-19,87.48381,202.1561737060547,turkana,0.0,0.0,1
G5171,2002-03-20,68.53195,153.1673126220703,turkana,0.0,0.0,1
G5171,2002-03-21,54.416275,114.73104095458984,turkana,0.0,0.0,1
G5171,2002-03-22,44.16578,87.48381042480469,turkana,0.0,0.0,1
G5171,2002-03-23,36.620983,68.53195190429688,turkana,0.0,0.0,1
G5171,2002-03-24,30.73633,54.41627502441406,turkana,0.0,0.0,1
G5171,2002-03-25,26.257347,44.16577911376953,turkana,0.0,0.0,1
G5171,2002-03-26,22.900146,36.6209831237793,turkana,0.0,0.0,1
G5171,2002-03-27,20.167278,30.736330032348633,turkana,0.0,0.0,1
G5171,2002-03-28,18.137371,26.257347106933594,turkana,0.0,0.0,1
G5171,2002-03-29,16.300196,22.900146484375,turkana,0.0,0.0,1
G5171,2002-03-30,15.015213,20.167278289794922,turkana,0.0,0.0,1
G5171,2002-03-31,14.086337,18.137371063232422,turkana,0.0,0.0,1
G5171,2002-04-01,12.832634,16.300195693969727,turkana,0.0,0.0,1
G5171,2002-04-02,11.624434,15.015213012695312,turkana,0.0,0.0,1
G5171,2002-04-03,10.961603,14.086337089538574,turkana,0.0,0.0,1
G5171,2002-04-04,10.432326,12.832633972167969,turkana,0.0,0.0,1
G5171,2002-04-05,9.762897,11.624434471130371,turkana,0.0,0.0,1
G5171,2002-04-06,9.351246,10.961603164672852,turkana,0.0,0.0,1
G5171,2002-04-07,8.851215,10.432326316833496,turkana,0.0,0.0,1
G5171,2002-04-08,8.480664,9.762896537780762,turkana,0.0,0.0,1
G5171,2002-04-09,8.170292,9.351245880126953,turkana,0.0,0.0,1
G5171,2002-04-10,8.031523,8.851215362548828,turkana,0.0,0.0,1
G5171,2002-04-11,7.979119,8.480664253234863,turkana,0.0,0.0,1
G5171,2002-04-12,7.850799,8.170291900634766,turkana,0.0,0.0,1
G5171,2002-04-13,7.959194,8.031522750854492,turkana,0.0,0.0,1
G5171,2002-04-14,7.9153185,8.448076248168945,turkana,0.0,0.0,1
G5171,2002-04-15,7.6444964,16.390052795410156,turkana,0.0,0.0,1
G5171,2002-04-16,7.5244536,43.44184494018555,turkana,0.0,0.0,1
G5171,2002-04-17,8.448076,67.26866149902344,turkana,0.0,0.0,1
G5171,2002-04-18,16.390053,70.94343566894531,turkana,0.0,0.0,1
G5171,2002-04-19,43.441845,70.94343566894531,turkana,0.0,0.0,1
G5171,2002-04-20,67.26866,134.46978759765625,turkana,0.0,0.0,1
G5171,2002-04-21,70.943436,540.6038818359375,turkana,0.0,0.0,1
G5171,2002-04-22,65.3713,633.922119140625,turkana,0.0,0.0,1
G5171,2002-04-23,134.46979,633.922119140625,turkana,0.0,0.0,1
G5171,2002-04-24,540.6039,633.922119140625,turkana,0.0,0.0,1
G5171,2002-04-25,633.9221,633.922119140625,turkana,0.0,0.0,1
G5171,2002-04-26,482.34625,633.922119140625,turkana,0.0,0.0,1
G5171,2002-04-27,333.8994,633.922119140625,turkana,0.0,0.0,1
G5171,2002-04-28,230.49821,633.922119140625,turkana,0.0,0.0,1
G5171,2002-04-29,163.92271,482.34625244140625,turkana,0.0,0.0,1
G5171,2002-04-30,121.64286,333.8994140625,turkana,0.0,0.0,1
G5171,2002-05-01,93.537636,324.3826904296875,turkana,0.0,0.0,1
G5171,2002-05-02,75.176674,556.052734375,turkana,0.0,0.0,1
G5171,2002-05-03,71.07379,556.052734375,turkana,0.0,0.0,1
G5171,2002-05-04,324.3827,611.8805541992188,turkana,0.0,0.0,1
G5171,2002-05-05,556.05273,957.6895751953125,turkana,0.0,0.0,1
G5171,2002-05-06,449.9649,1058.3309326171875,turkana,0.0,0.0,1
G5171,2002-05-07,611.88055,1058.3309326171875,turkana,0.0,0.0,1
G5171,2002-05-08,957.6896,1058.3309326171875,turkana,0.0,0.0,1
G5171,2002-05-09,1058.3309,1058.3309326171875,turkana,0.0,0.0,1
G5171,2002-05-10,1028.6156,1105.343994140625,turkana,0.0,0.0,1
G5171,2002-05-11,743.847,1175.8065185546875,turkana,0.0,0.0,1
G5171,2002-05-12,660.3001,1175.8065185546875,turkana,0.0,0.0,1
G5171,2002-05-13,1105.344,1175.8065185546875,turkana,0.0,0.0,1
G5171,2002-05-14,1175.8065,1175.8065185546875,turkana,1.0,0.0,1
G5171,2002-05-15,904.64594,1175.8065185546875,turkana,0.0,0.0,1
G5171,2002-05-16,639.75916,1175.8065185546875,turkana,0.0,0.0,1
G5171,2002-05-17,440.9464,1175.8065185546875,turkana,0.0,0.0,1
G5171,2002-05-18,305.5149,904.6459350585938,turkana,0.0,0.0,1
G5171,2002-05-19,218.51257,639.7591552734375,turkana,0.0,0.0,1
G5171,2002-05-20,163.10727,440.9464111328125,turkana,0.0,0.0,1
G5171,2002-05-21,127.20838,305.514892578125,turkana,0.0,0.0,1
G5171,2002-05-22,102.89971,218.5125732421875,turkana,0.0,0.0,1
G5171,2002-05-23,86.73677,163.10726928710938,turkana,0.0,0.0,1
G5171,2002-05-24,74.4982,127.20838165283203,turkana,0.0,0.0,1
G5171,2002-05-25,65.58106,102.89971160888672,turkana,0.0,0.0,1
G5171,2002-05-26,59.077656,86.73677062988281,turkana,0.0,0.0,1
G5171,2002-05-27,54.50852,74.49819946289062,turkana,0.0,0.0,1
G5171,2002-05-28,51.226078,65.58106231689453,turkana,0.0,0.0,1
G5171,2002-05-29,48.346466,59.07765579223633,turkana,0.0,0.0,1
G5171,2002-05-30,45.673985,54.50851821899414,turkana,0.0,0.0,1
G5171,2002-05-31,42.859627,51.226078033447266,turkana,0.0,0.0,1
G5171,2002-06-01,40.22097,48.346466064453125,turkana,0.0,0.0,1
G5171,2002-06-02,38.069218,45.67398452758789,turkana,0.0,0.0,1
G5171,2002-06-03,36.360245,42.85962677001953,turkana,0.0,0.0,1
G5171,2002-06-04,35.14494,40.220970153808594,turkana,0.0,0.0,1
G5171,2002-06-05,34.15188,38.069217681884766,turkana,0.0,0.0,1
G5171,2002-06-06,32.662273,36.36024475097656,turkana,0.0,0.0,1
G5171,2002-06-07,30.927074,35.14493942260742,turkana,0.0,0.0,1
G5171,2002-06-08,29.211693,34.151878356933594,turkana,0.0,0.0,1
G5171,2002-06-09,27.67973,32.66227340698242,turkana,0.0,0.0,1
G5171,2002-06-10,26.26694,30.927074432373047,turkana,0.0,0.0,1
G5171,2002-06-11,24.655224,29.211692810058594,turkana,0.0,0.0,1
G5171,2002-06-12,23.22935,81.0511474609375,turkana,0.0,0.0,1
G5171,2002-06-13,22.21469,520.9035034179688,turkana,0.0,0.0,1
G5171,2002-06-14,22.022295,715.8217163085938,turkana,0.0,0.0,1
G5171,2002-06-15,81.05115,886.2156982421875,turkana,0.0,0.0,1
G5171,2002-06-16,520.9035,886.2156982421875,turkana,0.0,0.0,1
G5171,2002-06-17,715.8217,886.2156982421875,turkana,0.0,0.0,1
G5171,2002-06-18,886.2157,886.2156982421875,turkana,0.0,0.0,1
G5171,2002-06-19,817.2338,886.2156982421875,turkana,0.0,0.0,1
G5171,2002-06-20,596.42334,886.2156982421875,turkana,0.0,0.0,1
G5171,2002-06-21,431.0342,886.2156982421875,turkana,0.0,0.0,1
G5171,2002-06-22,391.98273,848.8638305664062,turkana,0.0,0.0,1
G5171,2002-06-23,596.5374,848.8638305664062,turkana,0.0,0.0,1
G5171,2002-06-24,848.86383,848.8638305664062,turkana,0.0,0.0,1
G5171,2002-06-25,700.76117,848.8638305664062,turkana,0.0,0.0,1
G5171,2002-06-26,606.70123,848.8638305664062,turkana,0.0,0.0,1
G5171,2002-06-27,643.2987,848.8638305664062,turkana,0.0,0.0,1
G5171,2002-06-28,531.6196,700.7611694335938,turkana,0.0,0.0,1
G5171,2002-06-29,396.34082,643.2987060546875,turkana,0.0,0.0,1
G5171,2002-06-30,428.46823,643.2987060546875,turkana,0.0,0.0,1
G5171,2002-07-01,480.67776,531.61962890625,turkana,0.0,0.0,1
G5171,2002-07-02,390.75952,480.6777648925781,turkana,0.0,0.0,1
G5171,2002-07-03,282.00607,480.6777648925781,turkana,0.0,0.0,1
G5171,2002-07-04,203.46742,480.6777648925781,turkana,0.0,0.0,1
G5171,2002-07-05,151.65915,390.759521484375,turkana,0.0,0.0,1
G5171,2002-07-06,117.46564,282.0060729980469,turkana,0.0,0.0,1
G5171,2002-07-07,94.37907,203.46742248535156,turkana,0.0,0.0,1
G5171,2002-07-08,78.27906,151.65914916992188,turkana,0.0,0.0,1
G5171,2002-07-09,66.66267,117.46563720703125,turkana,0.0,0.0,1
G5171,2002-07-10,58.049606,94.37906646728516,turkana,0.0,0.0,1
G5171,2002-07-11,51.37835,78.27906036376953,turkana,0.0,0.0,1
G5171,2002-07-12,46.40633,136.35137939453125,turkana,0.0,0.0,1
G5171,2002-07-13,44.817352,160.54562377929688,turkana,0.0,0.0,1
G5171,2002-07-14,70.23521,160.54562377929688,turkana,0.0,0.0,1
G5171,2002-07-15,136.35138,160.54562377929688,turkana,0.0,0.0,1
G5171,2002-07-16,160.54562,164.9051055908203,turkana,0.0,0.0,1
G5171,2002-07-17,144.61719,350.3175964355469,turkana,0.0,0.0,1
G5171,2002-07-18,124.41585,550.6868896484375,turkana,0.0,0.0,1
G5171,2002-07-19,164.9051,550.6868896484375,turkana,0.0,0.0,1
G5171,2002-07-20,350.3176,550.6868896484375,turkana,0.0,0.0,1
G5171,2002-07-21,550.6869,550.6868896484375,turkana,0.0,0.0,1
G5171,2002-07-22,522.35114,550.6868896484375,turkana,0.0,0.0,1
G5171,2002-07-23,369.855,550.6868896484375,turkana,0.0,0.0,1
G5171,2002-07-24,251.32625,550.6868896484375,turkana,0.0,0.0,1
G5171,2002-07-25,176.72902,522.3511352539062,turkana,0.0,0.0,1
G5171,2002-07-26,131.35207,369.8550109863281,turkana,0.0,0.0,1
G5171,2002-07-27,105.18263,251.3262481689453,turkana,0.0,0.0,1
G5171,2002-07-28,92.83673,176.72901916503906,turkana,0.0,0.0,1
G5171,2002-07-29,91.811935,178.82200622558594,turkana,0.0,0.0,1
G5171,2002-07-30,98.072655,342.6080322265625,turkana,0.0,0.0,1
G5171,2002-07-31,109.01008,408.7455749511719,turkana,0.0,0.0,1
G5171,2002-08-01,178.822,618.9036865234375,turkana,0.0,0.0,1
G5171,2002-08-02,342.60803,899.8613891601562,turkana,0.0,0.0,1
G5171,2002-08-03,408.74557,1137.5897216796875,turkana,0.0,0.0,1
G5171,2002-08-04,618.9037,1137.5897216796875,turkana,0.0,0.0,1
G5171,2002-08-05,899.8614,1137.5897216796875,turkana,0.0,0.0,1
G5171,2002-08-06,1137.5897,1137.5897216796875,turkana,0.0,0.0,1
G5171,2002-08-07,1125.393,1137.5897216796875,turkana,0.0,0.0,1
G5171,2002-08-08,929.51483,1137.5897216796875,turkana,0.0,0.0,1
G5171,2002-08-09,1056.0951,1137.5897216796875,turkana,0.0,0.0,1
G5171,2002-08-10,1098.0303,1125.3929443359375,turkana,0.0,0.0,1
G5171,2002-08-11,850.415,1098.0302734375,turkana,0.0,0.0,1
G5171,2002-08-12,660.17487,1098.0302734375,turkana,0.0,0.0,1
G5171,2002-08-13,651.71936,1098.0302734375,turkana,0.0,0.0,1
G5171,2002-08-14,602.82666,850.4149780273438,turkana,0.0,0.0,1
G5171,2002-08-15,459.50107,660.1748657226562,turkana,0.0,0.0,1
G5171,2002-08-16,327.35226,651.7193603515625,turkana,0.0,0.0,1
G5171,2002-08-17,239.01491,602.82666015625,turkana,0.0,0.0,1
G5171,2002-08-18,188.12671,890.6492919921875,turkana,0.0,0.0,1
G5171,2002-08-19,176.10408,1184.2001953125,turkana,0.0,0.0,1
G5171,2002-08-20,374.85706,1184.2001953125,turkana,0.0,0.0,1
G5171,2002-08-21,890.6493,1184.2001953125,turkana,0.0,0.0,1
G5171,2002-08-22,1184.2002,1184.2001953125,turkana,0.0,0.0,1
G5171,2002-08-23,1066.6117,1184.2001953125,turkana,0.0,0.0,1
G5171,2002-08-24,875.0375,1184.2001953125,turkana,0.0,0.0,1
G5171,2002-08-25,881.61884,1184.2001953125,turkana,0.0,0.0,1
G5171,2002-08-26,690.7471,1066.6116943359375,turkana,0.0,0.0,1
G5171,2002-08-27,472.17065,881.6188354492188,turkana,0.0,0.0,1
G5171,2002-08-28,329.9076,881.6188354492188,turkana,0.0,0.0,1
G5171,2002-08-29,244.82681,690.7470703125,turkana,0.0,0.0,1
G5171,2002-08-30,198.09076,472.170654296875,turkana,0.0,0.0,1
G5171,2002-08-31,180.5111,329.9075927734375,turkana,0.0,0.0,1
G5171,2002-09-01,177.13257,395.5335998535156,turkana,0.0,0.0,1
G5171,2002-09-02,179.71408,395.5335998535156,turkana,0.0,0.0,1
G5171,2002-09-03,269.3032,395.5335998535156,turkana,0.0,0.0,1
G5171,2002-09-04,395.5336,395.5335998535156,turkana,0.0,0.0,1
G5171,2002-09-05,359.1367,395.5335998535156,turkana,0.0,0.0,1
G5171,2002-09-06,277.47696,395.5335998535156,turkana,0.0,0.0,1
G5171,2002-09-07,213.92479,395.5335998535156,turkana,0.0,0.0,1
G5171,2002-09-08,170.67899,359.1366882324219,turkana,0.0,0.0,1
G5171,2002-09-09,141.56534,277.4769592285156,turkana,0.0,0.0,1
G5171,2002-09-10,122.09781,213.92478942871094,turkana,0.0,0.0,1
G5171,2002-09-11,109.81499,170.67898559570312,turkana,0.0,0.0,1
G5171,2002-09-12,103.65741,141.56533813476562,turkana,0.0,0.0,1
G5171,2002-09-13,102.76386,122.09780883789062,turkana,0.0,0.0,1
G5171,2002-09-14,102.837364,109.81498718261719,turkana,0.0,0.0,1
G5171,2002-09-15,100.19132,103.65740966796875,turkana,0.0,0.0,1
G5171,2002-09-16,96.28337,102.83736419677734,turkana,0.0,0.0,1
G5171,2002-09-17,93.777695,105.59034729003906,turkana,0.0,0.0,1
G5171,2002-09-18,95.65335,105.59034729003906,turkana,0.0,0.0,1
G5171,2002-09-19,101.353485,105.59034729003906,turkana,0.0,0.0,1
G5171,2002-09-20,105.59035,105.59034729003906,turkana,0.0,0.0,1
G5171,2002-09-21,103.197044,105.59034729003906,turkana,0.0,0.0,1
G5171,2002-09-22,95.266624,105.59034729003906,turkana,0.0,0.0,1
G5171,2002-09-23,85.98658,105.59034729003906,turkana,0.0,0.0,1
G5171,2002-09-24,77.48161,103.1970443725586,turkana,0.0,0.0,1
G5171,2002-09-25,70.58403,95.2666244506836,turkana,0.0,0.0,1
G5171,2002-09-26,65.4604,85.98657989501953,turkana,0.0,0.0,1
G5171,2002-09-27,61.831387,77.48161315917969,turkana,0.0,0.0,1
G5171,2002-09-28,59.4134,70.58403015136719,turkana,0.0,0.0,1
G5171,2002-09-29,57.680603,65.46040344238281,turkana,0.0,0.0,1
G5171,2002-09-30,55.875084,61.83138656616211,turkana,0.0,0.0,1
G5171,2002-10-01,53.959454,59.41339874267578,turkana,0.0,0.0,1
G5171,2002-10-02,52.065575,57.68060302734375,turkana,0.0,0.0,1
G5171,2002-10-03,50.544807,55.875083923339844,turkana,0.0,0.0,1
G5171,2002-10-04,48.570633,53.95945358276367,turkana,0.0,0.0,1
G5171,2002-10-05,46.295372,52.065574645996094,turkana,0.0,0.0,1
G5171,2002-10-06,44.690342,50.54480743408203,turkana,0.0,0.0,1
G5171,2002-10-07,43.364788,48.57063293457031,turkana,0.0,0.0,1
G5171,2002-10-08,43.3088,61.47423553466797,turkana,0.0,0.0,1
G5171,2002-10-09,43.379704,186.1840057373047,turkana,0.0,0.0,1
G5171,2002-10-10,43.403236,248.33468627929688,turkana,0.0,0.0,1
G5171,2002-10-11,61.474236,248.33468627929688,turkana,0.0,0.0,1
G5171,2002-10-12,186.184,248.33468627929688,turkana,0.0,0.0,1
G5171,2002-10-13,248.33469,248.33468627929688,turkana,0.0,0.0,1
G5171,2002-10-14,199.85489,248.33468627929688,turkana,0.0,0.0,1
G5171,2002-10-15,147.15018,248.33468627929688,turkana,0.0,0.0,1
G5171,2002-10-16,109.64319,248.33468627929688,turkana,0.0,0.0,1
G5171,2002-10-17,84.55579,199.85488891601562,turkana,0.0,0.0,1
G5171,2002-10-18,67.28833,147.15017700195312,turkana,0.0,0.0,1
G5171,2002-10-19,55.248924,109.6431884765625,turkana,0.0,0.0,1
G5171,2002-10-20,46.7912,84.55579376220703,turkana,0.0,0.0,1
G5171,2002-10-21,40.513947,67.288330078125,turkana,0.0,0.0,1
G5171,2002-10-22,35.771282,55.248924255371094,turkana,0.0,0.0,1
G5171,2002-10-23,32.19399,46.79119873046875,turkana,0.0,0.0,1
G5171,2002-10-24,29.437273,40.513946533203125,turkana,0.0,0.0,1
G5171,2002-10-25,27.426754,35.77128219604492,turkana,0.0,0.0,1
G5171,2002-10-26,25.86026,32.19398880004883,turkana,0.0,0.0,1
G5171,2002-10-27,24.491919,29.437273025512695,turkana,0.0,0.0,1
G5171,2002-10-28,23.509806,27.426753997802734,turkana,0.0,0.0,1
G5171,2002-10-29,22.701399,25.860260009765625,turkana,0.0,0.0,1
G5171,2002-10-30,21.965942,24.491918563842773,turkana,0.0,0.0,1
G5171,2002-10-31,21.321125,23.50980567932129,turkana,0.0,0.0,1
G5171,2002-11-01,20.565632,22.701398849487305,turkana,0.0,0.0,1
G5171,2002-11-02,19.858587,21.9659423828125,turkana,0.0,0.0,1
G5171,2002-11-03,19.134775,21.321125030517578,turkana,0.0,0.0,1
G5171,2002-11-04,18.477169,20.565631866455078,turkana,0.0,0.0,1
G5171,2002-11-05,18.089357,19.85858726501465,turkana,0.0,0.0,1
G5171,2002-11-06,18.155136,19.134775161743164,turkana,0.0,0.0,1
G5171,2002-11-07,18.379574,19.156898498535156,turkana,0.0,0.0,1
G5171,2002-11-08,18.77842,19.156898498535156,turkana,0.0,0.0,1
G5171,2002-11-09,19.026068,19.156898498535156,turkana,0.0,0.0,1
G5171,2002-11-10,19.156898,19.156898498535156,turkana,0.0,0.0,1
G5171,2002-11-11,19.055183,19.156898498535156,turkana,0.0,0.0,1
G5171,2002-11-12,18.887629,19.156898498535156,turkana,0.0,0.0,1
G5171,2002-11-13,18.534143,19.156898498535156,turkana,0.0,0.0,1
G5171,2002-11-14,18.353971,19.05518341064453,turkana,0.0,0.0,1
G5171,2002-11-15,18.30723,19.19769859313965,turkana,0.0,0.0,1
G5171,2002-11-16,18.604744,19.19769859313965,turkana,0.0,0.0,1
G5171,2002-11-17,18.965115,19.254037857055664,turkana,0.0,0.0,1
G5171,2002-11-18,19.197699,19.849712371826172,turkana,0.0,0.0,1
G5171,2002-11-19,19.15714,20.873376846313477,turkana,0.0,0.0,1
G5171,2002-11-20,19.254038,22.11001968383789,turkana,0.0,0.0,1
G5171,2002-11-21,19.849712,22.71921157836914,turkana,0.0,0.0,1
G5171,2002-11-22,20.873377,22.71921157836914,turkana,0.0,0.0,1
G5171,2002-11-23,22.11002,22.71921157836914,turkana,0.0,0.0,1
G5171,2002-11-24,22.719212,22.71921157836914,turkana,0.0,0.0,1
G5171,2002-11-25,22.560139,22.71921157836914,turkana,0.0,0.0,1
G5171,2002-11-26,21.817322,22.71921157836914,turkana,0.0,0.0,1
G5171,2002-11-27,20.311472,22.71921157836914,turkana,0.0,0.0,1
G5171,2002-11-28,18.6617,22.560138702392578,turkana,0.0,0.0,1
G5171,2002-11-29,17.274092,21.81732177734375,turkana,0.0,0.0,1
G5171,2002-11-30,16.144106,20.311471939086914,turkana,0.0,0.0,1
G5171,2002-12-01,15.251619,18.661699295043945,turkana,0.0,0.0,1
G5171,2002-12-02,14.596556,17.274091720581055,turkana,0.0,0.0,1
G5171,2002-12-03,14.007648,16.144105911254883,turkana,0.0,0.0,1
G5171,2002-12-04,13.395318,15.251619338989258,turkana,0.0,0.0,1
G5171,2002-12-05,12.847636,14.596555709838867,turkana,0.0,0.0,1
G5171,2002-12-06,12.456426,14.007648468017578,turkana,0.0,0.0,1
G5171,2002-12-07,11.987768,13.395318031311035,turkana,0.0,0.0,1
G5171,2002-12-08,11.478408,12.847636222839355,turkana,0.0,0.0,1
G5171,2002-12-09,10.998208,12.456425666809082,turkana,0.0,0.0,1
G5171,2002-12-10,10.59945,11.987768173217773,turkana,0.0,0.0,1
G5171,2002-12-11,10.484769,11.478407859802246,turkana,0.0,0.0,1
G5171,2002-12-12,10.388069,10.998208045959473,turkana,0.0,0.0,1
G5171,2002-12-13,10.287464,10.83167839050293,turkana,0.0,0.0,1
G5171,2002-12-14,10.197163,11.316167831420898,turkana,0.0,0.0,1
G5171,2002-12-15,10.349956,11.636369705200195,turkana,0.0,0.0,1
G5171,2002-12-16,10.831678,12.081535339355469,turkana,0.0,0.0,1
G5171,2002-12-17,11.316168,12.726837158203125,turkana,0.0,0.0,1
G5171,2002-12-18,11.63637,13.361528396606445,turkana,0.0,0.0,1
G5171,2002-12-19,12.081535,14.061534881591797,turkana,0.0,0.0,1
G5171,2002-12-20,12.726837,14.874378204345703,turkana,0.0,0.0,1
G5171,2002-12-21,13.361528,112.84596252441406,turkana,0.0,0.0,1
G5171,2002-12-22,14.061535,373.1107177734375,turkana,0.0,0.0,1
G5171,2002-12-23,14.874378,373.1107177734375,turkana,0.0,0.0,1
G5171,2002-12-24,112.84596,373.1107177734375,turkana,0.0,0.0,1
G5171,2002-12-25,373.11072,418.53765869140625,turkana,0.0,0.0,1
G5171,2002-12-26,342.71918,453.51373291015625,turkana,0.0,0.0,1
G5171,2002-12-27,342.00858,453.51373291015625,turkana,0.0,0.0,1
G5171,2002-12-28,418.53766,453.51373291015625,turkana,0.0,0.0,1
G5171,2002-12-29,453.51373,453.51373291015625,turkana,0.0,0.0,1
G5171,2002-12-30,417.44745,453.51373291015625,turkana,0.0,0.0,1
G5171,2002-12-31,342.4214,453.51373291015625,turkana,0.0,0.0,1
G5171,2003-01-01,295.35635,453.51373291015625,turkana,0.0,0.0,1
G5171,2003-01-02,250.53143,417.44744873046875,turkana,0.0,0.0,1
G5171,2003-01-03,196.63194,342.42138671875,turkana,0.0,0.0,1
G5171,2003-01-04,149.49173,295.3563537597656,turkana,0.0,0.0,1
G5171,2003-01-05,114.85853,250.53143310546875,turkana,0.0,0.0,1
G5171,2003-01-06,90.90822,196.63194274902344,turkana,0.0,0.0,1
G5171,2003-01-07,74.22538,149.49172973632812,turkana,0.0,0.0,1
G5171,2003-01-08,63.016514,114.85852813720703,turkana,0.0,0.0,1
G5171,2003-01-09,57.00093,90.90821838378906,turkana,0.0,0.0,1
G5171,2003-01-10,54.917168,74.22537994384766,turkana,0.0,0.0,1
G5171,2003-01-11,54.101826,63.01651382446289,turkana,0.0,0.0,1
G5171,2003-01-12,52.28483,57.00093078613281,turkana,0.0,0.0,1
G5171,2003-01-13,48.714508,54.91716766357422,turkana,0.0,0.0,1
G5171,2003-01-14,44.412777,54.10182571411133,turkana,0.0,0.0,1
G5171,2003-01-15,40.22727,52.284828186035156,turkana,0.0,0.0,1
G5171,2003-01-16,36.171818,48.714508056640625,turkana,0.0,0.0,1
G5171,2003-01-17,32.61609,44.412776947021484,turkana,0.0,0.0,1
G5171,2003-01-18,29.6337,40.22726821899414,turkana,0.0,0.0,1
G5171,2003-01-19,27.12124,36.171817779541016,turkana,0.0,0.0,1
G5171,2003-01-20,25.173061,32.6160888671875,turkana,0.0,0.0,1
G5171,2003-01-21,23.581871,29.633699417114258,turkana,0.0,0.0,1
G5171,2003-01-22,22.382147,27.121240615844727,turkana,0.0,0.0,1
G5171,2003-01-23,21.072515,25.17306137084961,turkana,0.0,0.0,1
G5171,2003-01-24,19.9494,23.581871032714844,turkana,0.0,0.0,1
G5171,2003-01-25,19.073938,22.38214683532715,turkana,0.0,0.0,1
G5171,2003-01-26,18.33839,21.0725154876709,turkana,0.0,0.0,1
G5171,2003-01-27,17.556608,19.949399948120117,turkana,0.0,0.0,1
G5171,2003-01-28,17.08044,19.073938369750977,turkana,0.0,0.0,1
G5171,2003-01-29,16.428438,18.338390350341797,turkana,0.0,0.0,1
G5171,2003-01-30,15.786309,17.556608200073242,turkana,0.0,0.0,1
G5171,2003-01-31,15.186294,17.080440521240234,turkana,0.0,0.0,1
G5171,2003-02-01,14.711261,16.428438186645508,turkana,0.0,0.0,1
G5171,2003-02-02,14.229742,15.786309242248535,turkana,0.0,0.0,1
G5171,2003-02-03,13.444299,15.186293601989746,turkana,0.0,0.0,1
G5171,2003-02-04,12.967418,14.711260795593262,turkana,0.0,0.0,1
G5171,2003-02-05,12.60092,14.229742050170898,turkana,0.0,0.0,1
G5171,2003-02-06,12.371225,13.44429874420166,turkana,0.0,0.0,1
G5171,2003-02-07,11.887961,12.96741771697998,turkana,0.0,0.0,1
G5171,2003-02-08,11.314622,12.600919723510742,turkana,0.0,0.0,1
G5171,2003-02-09,10.855027,12.371225357055664,turkana,0.0,0.0,1
G5171,2003-02-10,10.416422,11.887961387634277,turkana,0.0,0.0,1
G5171,2003-02-11,10.289312,11.314621925354004,turkana,0.0,0.0,1
G5171,2003-02-12,10.126448,10.855027198791504,turkana,0.0,0.0,1
G5171,2003-02-13,9.857806,10.416421890258789,turkana,0.0,0.0,1
G5171,2003-02-14,9.487659,10.289312362670898,turkana,0.0,0.0,1
G5171,2003-02-15,9.27161,10.126447677612305,turkana,0.0,0.0,1
G5171,2003-02-16,9.188632,9.857806205749512,turkana,0.0,0.0,1
G5171,2003-02-17,8.861755,9.487659454345703,turkana,0.0,0.0,1
G5171,2003-02-18,8.467359,9.271610260009766,turkana,0.0,0.0,1
G5171,2003-02-19,8.193471,9.188632011413574,turkana,0.0,0.0,1
G5171,2003-02-20,8.028438,8.86175537109375,turkana,0.0,0.0,1
G5171,2003-02-21,7.7431374,8.467358589172363,turkana,0.0,0.0,1
G5171,2003-02-22,7.383989,8.19347095489502,turkana,0.0,0.0,1
